timestamp_utc,puuid,tier,lp
2026-06-24T06:16:59,y9k4DMBhGfDOA8g3laF4rD4m-gZIriOu6c0EY0Ji4AaycC2fcUHjuiOI7NtF5c0PjvLv4tuaFcjuZg,gm,413
2026-06-24T06:16:59,KVxN21vEymzipMU4oe28vNe70nsbvzH5i9lSRw1zuc5rLSLKmxL6N5jx37djwIPX99geZXTMm00oFg,gm,413
2026-06-24T06:16:59,EHau2rsIXygEM4j_i3TeEdhUKh5E092yxqzJnYrjN8YffdDZKq4PVf_5Iu_MSo8G1E1sIaxzKYj5cw,gm,412
2026-06-24T06:16:59,8adi1JepL_NWVS94TH1t92tI6vu-JkXzLFj_ChzhCXXuHvhMC9dFDBGAKGYjWV4CCWJ3Hi-L5iJeyw,gm,412
2026-06-24T06:16:59,H4CAxz9OCgzSmhqAwLj_txjjCyG6wFb_UD58WX0mTUFviwHkTJBCC7hvbNgJXnObdIgnI403m5LkDg,gm,410
2026-06-24T06:16:59,aNoZ6o0lRmXUI7huRljG_2cyLnYkcuX4WmgBKcL00Dnz2Jl5lyenX_2XmJDo0MphsmrJo6xD94gWFw,gm,410
2026-06-24T06:16:59,3FQlv0wpF1O5LKDB89Ukuz6zT76nXdWcGIuaokmhzBME_ZO8BjZ_a3B0p843SWy_TLYiZ1S_5p6Lqw,gm,409
2026-06-24T06:16:59,K6KMoQRK6BwcKhr2MTWUwmp6ZQ4lvTB6Y1BEAzHxNsvz1WS1iH_tV0ZbQh9J_OKa3JTiA9vgDvELQg,gm,409
2026-06-24T06:16:59,TDW3pXZrALQr5viAOIu8Z3wl3yjkSa4e3A8pd8s9MDk1_85EXJS2BNAYhT0bResdkw4r-a0_eRocYw,gm,408
2026-06-24T06:16:59,BB68DMxPQVtXoOs-BDkufIS8uCDIoV0m_IacwJwFfP2eUCsuoKmztK4BhP2uCKP-Vza1Osb6reMcTQ,gm,407
2026-06-24T06:16:59,3E0RXombXnmeaCM8iM7Ijlk-Vooc064FP7pdWEXQ_ES7Dp0z9FlQnqU9_Szo8rbSCY_DaTq8qKIo_Q,gm,407
2026-06-24T06:16:59,OjTBr19sTkoSObPEnMxt15PCrn_GeotBVRVzMkUbP2amjQsX3Gjsl8ZYTGyqwI6U16JZjha6iht3jw,gm,407
2026-06-24T06:16:59,0QpQWoEDpNK7BGdtFy5s3PtYGAysUkGPeadd1ALj3wWYoEqFcX6bhOPhqoWVm8qn1DoY-TouqMJUOA,gm,406
2026-06-24T06:16:59,9NAZ0mpSvAENU3kGiGaURueCimSzB-Mm4GrzPD7dCnXjUZr894ynNFBSNjAhf7hhZ2SjqRa22N1VXg,gm,405
2026-06-24T06:16:59,MKdjE77VxkUTdkmmf9Bbc0DdoeqxOwUcwTsX3YMiisFSwGn7G5JL5j9IWp7BXwXAppXTwBVJ44vJGg,gm,404
2026-06-24T06:16:59,BDCTf3HPWYJGxWolpiLIEZyZ-bd1N4DWslVuOnUmmvm_Dfx_lIxlkzmAQn_INWcDQANvRpmHgcjucw,gm,404
2026-06-24T06:16:59,1HGlKaeFAXrloFgPu4Tr8-oM3U6PTL9-_GmRJeTbYgOIE7X9jB3aMGdWN4AOxuHVTqVN2CBjorm4PA,gm,403
2026-06-24T06:16:59,hP8pxzchda5FxLdluM4UJgkojzKkjXWoKlN2qYHZtSt8_N_c8u34A_Mh8R2INKnVtmqes6mX1zq1nQ,gm,403
2026-06-24T06:16:59,zcLR2LrFbWUraa2EYxcBLvb4pYY5c24EYirJpF_Q0YPbrcXxEhTcx-Ci_G3oTnIXPtUMRWdCPA-bIA,gm,402
2026-06-24T06:16:59,WcKpWt-ZhZkFTfLJCNNWGuKB-eJpTmTZUQ7a-QQBRJpkeH95sfL6ggKoIjJV-NIpUouhdJLk8455gw,gm,401
2026-06-24T06:16:59,qZ3MQRQ8B4QQcS0SIcPqUVrpgSne2QevYgAPeiYZ9TNClrlGEiT_blrSnWwXZe_tZE55irV9eYiJBQ,gm,401
2026-06-24T06:16:59,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,400
2026-06-24T06:16:59,3XQEl6xJ6EzJfL-FVlZvUyD5wtvI2DY38sAH-cG5IiyHA1FiB9vKYqGAF3EUqX8-eQv-dLj5PtczqQ,gm,397
2026-06-24T06:16:59,zmCQZbHoRUTZpmA2SFGP2t4lL__dGVQCShDsdeS4QZRxcMUJsS5KEy4CTvn_WXTc4qqNuwIGOloioQ,gm,397
2026-06-24T06:16:59,AwoQRv0bgGQdgyHZ0g3sQoNwFa-CI9h5CIdCsdXy6gLX_QbLgVjCPOqMylp7gpBCd8yX1xk2dGGkCg,gm,396
2026-06-24T06:16:59,IkW5jBovF2fsfXqPW8byNmt5HfaL-eSMdgMn_h0Ug1KvTYsp3xGPYgjp2UKst9EETCQUR6XNiNW9nw,gm,395
2026-06-24T06:16:59,iQcOk8YpPsqd6kmLpqEXNFqgynp8mYTI_ePXskQZKfOigWIa1252A6YoYWnzZ7ynUijKmTXJ-Tff1A,gm,394
2026-06-24T06:16:59,fszzhK9VXIeubZCYIx-bd2dsSKP5FyITdDV0gcSpkatNw2K6ZHZEBO2W1BNHZRbY3DSkTmvXMBOdbQ,gm,394
2026-06-24T06:16:59,Ge3Yo4CfClNvM4Ld99o-CYEa5BswoVi5BoJ0t71rPxuas41pjkdLV35i2EiKwnHI-yLdp70gH1W4ug,gm,394
2026-06-24T06:16:59,4o0v4dM2FE1Yo73epoFHfNuoU72XpZWqzotId20lvqu6g8FAfjxl56xahR40Ri2WK4HK894vJ6y07w,gm,394
2026-06-24T06:16:59,6_5xdD6UuJNzLaBIu6JCKRI67DKVxuG2StOcyeDISE3OzrKl5KyzoCLs_acoqU3Kxl2B0-UEsZRrGg,gm,394
2026-06-24T06:16:59,lsY6yWhLUoEuf3_BEa2Ds7EroRWhSKrYiwDp9DExvKYUus96xI_-b3fTR6yCXwU4rzbugShljTrxrw,gm,393
2026-06-24T06:16:59,FyGeeXMN2hTv0OhyJ9nNF3k3lcq7HzoR9CTsfWRBgsl5fp3e658JvKs-houoB4dbath0MDqA0pDAMA,gm,392
2026-06-24T06:16:59,cUYqsS8e4VKDp2DeaZYxkKKzT8-F38kuFPoHCk4y4RR77H1Bh9rVgpeDJhH_kiPi-e0DMRIyS23y4A,gm,392
2026-06-24T06:16:59,w20YmF4igRdfiNP8MDtxe16gf-bWIpzaM1CMEulcbfywBdQFMlSbR0G5RSCPmBrqY-nCR0wRL7zHag,gm,391
2026-06-24T06:16:59,M8XTJONOvXEIM7lLWr0vd3Q6i2suHm5YaPzE5dJ0TAVXns74pw-8OuMMIyjdZcEF0xbkc3YLBtBe6Q,gm,390
2026-06-24T06:16:59,v4WR2kzDEgbzfbNOWyKHORHgqTqAPBc7Wc0NUB5duJYpbN6IDUqJ__0GStYkNmsqR2Lv5xcgW2h8Ew,gm,390
2026-06-24T06:16:59,C65Rm_qa22eo6P5yVlAqdnMuXhr_b_dIylUyKmP6sQKenFF_ofLwPu3K2kqpNMOiSJ5bqjcCc0Af3A,gm,390
2026-06-24T06:16:59,zYvAmtV1GTSSwsSXd6ZJqPbDKv4zWgYSIwB-4Ern-6AmD6_QvLwEtXQ5LcyuJOR36FbdrwHMM0YL1A,gm,390
2026-06-24T06:16:59,XoQTYCXz6PtENUE7zA8Yvl73yjM_GtJrmHbBDbYoTBtPpwz29wQ67MNS6GKlVVEtaG6MR-ROFDRSrQ,gm,388
2026-06-24T06:16:59,230K3P2UkDXTbfwJGg13KE38ptH7mMIoDdh9a-hBpJl8jejX-p3Os_J74LTjFMNaiKB88gntLCfH5g,gm,387
2026-06-24T06:16:59,GtnvBoyiaiPJEJhoJg3ZcwsJoANc5p6DCIbvn_vndUzISUxgTBCIysB-MSV12gBko38kMjjDcTQ03g,gm,387
2026-06-24T06:16:59,q318zJ0cicNU4SDiSSjk5-9S-AHJ7IdJH5RF5NkgZtW0xJOAEp05jxDNiIDvMLPclgBGQstJM3cKMw,gm,386
2026-06-24T06:16:59,TUY5cuV1oP7utpq1cwa0vZ4XlCT9EMIRuMrc9JHcnA1vDoavygeGOECd-r4jdEcMRikux8cg7NPWqw,gm,385
2026-06-24T06:16:59,ljqCQoNKLkQQkhyQcPai2pjdrEAFAQRGrZGBBWH2FDG0_BbTzE2gm_EzREiqRylFDqgk5zDI9Z_VsA,gm,385
2026-06-24T06:16:59,g_zqktBarSjhSHGoSNq6lZc11WA41moJjhrNm7edTDaG4Y08w5hpO_ckvCxhLRx_Itd9Zww7aTymRg,gm,384
2026-06-24T06:16:59,ruomQLrfSym4Rshxpa_kWL98vujCwAsEUYqG_M4pgvsyYBiBkzaPLn8cNTREbuCh3_AvFaKLfEQPrA,gm,383
2026-06-24T06:16:59,-zexaas0NA0h8b9pxYY9W4Tu7lHRDwElJhDJGMOcPYNtAZXDi9MDb2TfirgT_gnOWIzc3ioRsGslDA,gm,382
2026-06-24T06:16:59,OWwsDliHyKyRCakrOqSDydp0QD3u7zn1jRbY0gpZqSipclGxK4mJnW2vpH-vFuwRWJ-k6reA4gyG8A,gm,382
2026-06-24T06:16:59,O7-AvRAQwqhkuCo2KBjFLpNcCOLAe-ELPIG4HiD-oFgIvAOxi-joRTUjVIHaYoebTvYWuUDCz7z4zg,gm,381
2026-06-24T06:16:59,45ODd00HJY6o7W61NidBchnK6KQmvEfINfei4TIRZyaq0JcIRkUmECWQphtguL6HxSb3qojzGL8S3Q,gm,381
2026-06-24T06:16:59,DN9mDlT1XxszNsQl2jqDKq7ilhFdL4buPHRLwTg6sXSgW2sce8Hj16BrvZpeKo__6O6LwgKeZCN8wg,gm,380
2026-06-24T06:16:59,a5zULBHjfEqzps070etTD1FWjELL88iMxcSGirs44AV9G8ljWHKa2xRHMhe7hT_m0H69zx7D3_4HjQ,gm,377
2026-06-24T06:16:59,SwPBqxyLN3T3hCNRWtAhczkCH4hUFaZDiVRGDdgNQ8QZtmniyGd6ALyjRXgyX6VMRhu-1-1Ih3d9Hg,gm,376
2026-06-24T06:16:59,ApIAIpHXoyf1M4N7Dc7LcYOIij2Xf1JsuW2a5nFXL48BQbnuADGLRshcPKF_H8pVAv1ZwJS91i4IGw,gm,374
2026-06-24T06:16:59,K-lDTvEViZbGWdOOTqzu22auKdMb9-9FHuDvD10GRcAImEuwF5hKssrag2SiFWLM0_fFVU7oBoZzMg,gm,373
2026-06-24T06:16:59,3eaCau_BRdvzrauErJGuK122BKoODAidcwo-d-zYLe_H-BuzhHH9DaW00aOyyD91R43oB1pwwasf-A,gm,373
2026-06-24T06:16:59,KvLmNA-cSYpSgO1UeQvLnif94y6X1lTJhx5DIyJX1ZdufdSVmXUQwNrkuCuvJWMr3q8qG6PdD-OI5w,gm,371
2026-06-24T06:16:59,ZFvvu6vQM3cJIdNZCHfnRCjJmvQTFfp6tW8bAg6LX3kY3O4umJDMF92_bJW1Yl8_kJpmcSRiXQPNLQ,gm,371
2026-06-24T06:16:59,S8itJNnqw0OEf1L57NLgZ3kfmEGiP4sj2DR9FlUbG76XOvEeG9bR9aerNqpPxyK9Z9jsYdNyUu-0pw,gm,370
2026-06-24T06:16:59,qmMe_zhqQ52VvkLjU4YxifukocuqgMLaOuCb9JDIu0khL0kehTXq9Ryn8JwHCeSxdpZ890Db0fAZwg,gm,369
2026-06-24T06:16:59,C4Hv7LeJKN7np2Wl6erd8syCifTBmQZ2Qs4LNCRD2htU_xnUSzCcfZKTKrcehOOmTtWQ5EugMa2Hdw,gm,369
2026-06-24T06:16:59,Zq0L-xWv59FCsDaLDh5THsNDKlL9uquQ32P8YmzfkICwhdgjbeLN0clqpInWQVToJ6PfroeXq34h6A,gm,369
2026-06-24T06:16:59,Wrjm6yhLRpWgmMUZ3z5BP_PKBJZctKUIZQ-9ZJSso3z7u-AJZOTchb_AWp6TfGeUqUb2b_fTzkgYaQ,gm,368
2026-06-24T06:16:59,7tvsQfSywLbUGacZ1_Y98wqJxfYBKCrbvtJMrvnioyIIReIJl1goDTecjOFCDJEVxat2iRy8zH8-Qg,gm,368
2026-06-24T06:16:59,U10Rm_qv4k-i_kJep-vljr9ZFHQlNKFkEgs16HwGpko0aCfG6tchQ7OhvX5gZS33af8eTJS3cqBLiQ,gm,367
2026-06-24T06:16:59,CMn9U8l7VMJUAcWWH1N-6Ws3lo63_ajVfJn1qKSPj8o6lNa4F7qYi-atSEZjEiA384DcxXoML2SnnA,gm,367
2026-06-24T06:16:59,NfiyszpB_e11E9QOlTd3pFej3ePpOlDdFh-9iqUxXiNdN8uPMT8B2YTdwN-ZBHgB3MH7lbYnmqn13A,gm,367
2026-06-24T06:16:59,QXwXGj_Zfx3xPAC0iuAvrjAahKFdu64NUp8LjsvutdPCrXU4f3WS1Eu7uG392EkvBRGuoor8sR4VyA,gm,366
2026-06-24T06:16:59,xTjlfT6vifrIGQlk-8125Qp5hta6B9uILaUjeyQ-ZEZcVzbEmE7l4-Eq3S7mjiV4yjeDRGB1TO__zQ,gm,365
2026-06-24T06:16:59,Bbsvl9TZNkRwFki6GIMIOegOQD7VUCxLK7Kq2B6cf487LC5E7I5nNdXgI3SZroGNmquJoZpAn6xVBQ,gm,365
2026-06-24T06:16:59,T0NcmU5Wd2Od5_cJqzuplJ2TGDcnPVS6FXdBcAb_BGfrxAMYCX1J--paSrl9_Z81MfpKZ_VMWTVbcg,gm,365
2026-06-24T06:16:59,cjISUBNgh8Tw4JURwf90NqlOIPVNeiHaLZsh_B4JV_Nun10JnSc6o2BpaP-DvH-KGragvvDmTNCT5w,gm,365
2026-06-24T06:16:59,pitl9jOmII7E5ubsPtB6tgQMV4nYQwnaWQcPbIeTyIeRdbT7fdhAxIre4zR2unC93WAkM97qoxXHoQ,gm,365
2026-06-24T06:16:59,fmvt4n2GGqTR1W4eWONRnbCrURqa98wen1dstPfIeTt1omgRHJDbFpB-oo5rxSlAuGOBn0ECffwyVQ,gm,365
2026-06-24T06:16:59,ymehB4TSr3Wvbl5lJOZtP9yYRgqDcIcRECuMmE20EBej1LqmMzsTFYtNW97Gp4Y9g04zG0jFrbK4Eg,gm,364
2026-06-24T06:16:59,L8RLN26MaW1_tgLMN7dIl-Cze48N8XZPKex7NEgwmbj04qFO3eO8EVcZmAE5Rtvv1wAoWYihjKP5gg,gm,364
2026-06-24T06:16:59,5uT_PT-w80AdxpFdMUlyaw-Fry3Y7I80McS4OHnJRZ9ytSOZlTcXRb9hweTNm_PgNKOmPQ8nrn0llw,gm,364
2026-06-24T06:16:59,w2TU6iDpkbxNISSz-bOZxLF477Jz1LBoJbwskxZkXorpwr5Rpa814VOz_Dg3scZYR0Lod9vD3Bna5g,gm,364
2026-06-24T06:16:59,ziaJhvEkj8m0BNHUEIoaGOnl1lsVfrZlYVSHpLrO7wxkGbe_5fyi9m7fomwCPCwScGVI5_YbA8pi7w,gm,363
2026-06-24T06:16:59,McBtVU5FypfaQrTcLa2r1AMpy8iZdxHA4cv4p7-5hyAg_801NhmTZvRGlni0aUIbaa77FQm-T1R7Lg,gm,362
2026-06-24T06:16:59,836WYeb0zFwPmpgm7aXPk3Ik69R1KKLq-0bnyIhjaUbwnWYjTFwlygQMiec1dWakEV7yODGMcY57pw,gm,361
2026-06-24T06:16:59,DvTvKFaQ9b2iHEM28ZM03T4-32ls-lSZIvjcRIqhgw-7bNO3dumgxRrI9oBE638WJvytLGotJccEsA,gm,361
2026-06-24T06:16:59,r9D37cYFUfeXIfaXR2H-uRURSCceHJF2EUntI5GnQgVaBJtRnhc343DqKE5fFHh9LEH2HR6R1lAcJQ,gm,361
2026-06-24T06:16:59,aNaOaUh1MylOsn5tykqRsQmCvtilDSjNJBANsjc3gbbxlQBic1zxDgQCPACiqn5xOX0gzOLAaSYHzQ,gm,361
2026-06-24T06:16:59,7PsbR_M9zruNUN_HFqa2MQxgiYOnYEii9cTxc4c3tiq3oDS9W5Y_lKv7HxrZ8KXRa3RLYdoQ9KG6oA,gm,361
2026-06-24T06:16:59,EVnz-zABhNACPzeHumiI1v-UnSBxZ6shnoWEOtd9AwY8PX-DlBbiPMJlzG11LbRmL1O0acmb9YgYYQ,gm,360
2026-06-24T06:16:59,zVVlgJ9zrjEi0uaU4VYLTVkzYxD1Y9Rfge1pq6AWac3Zdaley5J45gz4K9Wqo1WR1MJm0NyzABL0VQ,gm,360
2026-06-24T06:16:59,xU4L0dSjKEUmeqRTeg6FjjtOC1WjMD736bRklANNRwZo1b_5boffp19BV2ebRQoHItw5O0O877NyWQ,gm,359
2026-06-24T06:16:59,N0Dwhzof3knQD4S_XRg2F3hBpd1DLWSDkbK1cDD3aoDkQj1K1uwLDay7e-lJv50m2r8OLHlhxAoT6g,gm,357
2026-06-24T06:16:59,xELJlBhZ1Ov-Hb6K_-b49sdz_SNrJXmfo2Bb-COSyleqsY3zzky6KJXMwm-7nIdave3ekFZk8qLfOQ,gm,357
2026-06-24T06:16:59,7Se0heeZRiQaVX7XCbsivB9hXpz1xbDe7h5poqUgQ8GDtOQF9Y0KYTZBU-pxjUNtnpfykjW0OuJQbw,gm,356
2026-06-24T06:16:59,W1IHD0xTQmJrqaVsm922UiM0a_h5vI2Rl-Awqk8LF9tNUB1ZPWEaQubAOLiMO7iQUxiQZwTeqJpBjA,gm,356
2026-06-24T06:16:59,G6t8I-zPraZ8dQXEOkLV5mOu9KA-A1g-3Qaymg6YRZIXiQDvoSU53ZWMg80qRO9edL_VRm-C1OXJdQ,gm,355
2026-06-24T06:16:59,nT9sjZxOrFTg59cn-WJd1g8EWep86Jc4Gm91pCFmXqZS2A7qIofJubUvHE34mNkWRv9cS4Z4aAhVow,gm,355
2026-06-24T06:16:59,0LUTgJtD9Jg5jurYOzZNTUBt8dfpzYt5k6qToqMvkR4qckf9vRTYt_hHleL3uqG0I7jiecGPvLh7Kw,gm,355
2026-06-24T06:16:59,G2yWuMIHTJizWJ0Rdw9M3ulX7iH6-xCp-uglbZO2DRBLPeBcdF1FjO6nDEzmshnwKRbmMjauDCRwNw,gm,354
2026-06-24T06:16:59,ekx1mM5f2eQmrs01Dog6oaqiCG4xpO4xfc0IDhUQNniwiXFBMBz0i-NTaJBQvYtcrsYhipjVIwTsnQ,gm,354
2026-06-24T06:16:59,85PbS99WK_SHweaovbwWlwqXBBJmGC1cURk53m6ecffa6wrW181Bp6NOeAH0XsmZ5iYfImqz6PfU5w,gm,353
2026-06-24T06:16:59,s6XfoM9Wr2Qc8oGi-ggcB1BlNR8wtsG55OAR4v5EV2jTwAvjZjniWnxeoDdVINaVNe2KN8q9cC91Qg,gm,353
2026-06-24T06:16:59,qgEhVF1wv5CJ2l8k0PmMovRIVQ-LH8miXMA4ZXD6XpASvkNOfXp0ZY_4l90jEOtKyTR6N98DtTF20A,gm,352
2026-06-24T06:16:59,mnnZpVHJusvfEcE4aSLOr0uZHdrxsTLJFu6jzmja8Fu9PfNhalBO3bv_Pd46p-5cUEsAkL4i_FBGXQ,gm,352
2026-06-24T06:16:59,YiBSsb2L7OmTfEHZampOhr6tLKpnc6gHAbkLF7QmCiQFtpPy_9JxLTiLLdNkUfaYtnEJrZdIzsVBbA,gm,351
2026-06-24T06:16:59,pc0kMFnJ-Srl6FiMXrSm0QsU_NWEH6Rd1otORmt3uANQuy5vizgBU56G5qlX1lDQVOVrzTp0g_sKEg,gm,350
2026-06-24T06:16:59,D9JaWwQsSAOKYU580S6C5dPcXBLfIaN5mMkDKlRyGfuymrj4lUi3O9r7QE7OV4KZOomHBbxY3g9rzA,gm,350
2026-06-24T06:16:59,KYUbH8rwAGP4Ls-FfxEcWXAdBJUlocg2hpDKlinm84UfejUOmBAw5DiYG_L_EPF3IfLs6n6lblvQ9w,gm,350
2026-06-24T06:16:59,ODLcFjLW981p_njx9Ieb3qqVuq-uC-z_paPtHJ9v6hbzSwL35XfkAV_vHM-7JvWu2CUzYKOcvtaNGw,gm,349
2026-06-24T06:16:59,ivl_rUrCOew3P9a0dEVFz-HIIB9xSSs7dzsx5ZVayTfy2APknLXc6SlCNFAWNRN5eF07ucK7MZcqSQ,gm,349
2026-06-24T06:16:59,Mo0T7Mcyh630VJz1qohVxKdCqhBThDeu2Jy6F9nyxRffSrUwhUYfv91ZFX01QpnJxY_rtEqI2Wq6uA,gm,348
2026-06-24T06:16:59,ncMtAwpUE29PgYFuYPnKfn5DSHyKPGnsdVEazwgX4fn1gPtWwRD8ZfBWjo9DMV6nGrL2x-yHMtOAkA,gm,348
2026-06-24T06:16:59,ngCuEG0M7ViZiUK9orKADoC0JxULh-R0VCd4QbFBnJAqea13ZFBqrTb0oOuCrTOkiL8-VEyHGJov3A,gm,348
2026-06-24T06:16:59,_iNwn3QQQ9QSIJoa9900hHy43zkyxxR_CsfvR4XgthEsUHbryGHaWa-9kAKkn_Q0BOv-2v6dLmoyAA,gm,348
2026-06-24T06:16:59,l1erUL0oD5gVM-UnV5h-pHDFzK446bU46yyjTyiSdTXVrpLYRLCsHrcz-pEu6sIc9qXr6g7aV9yaIQ,gm,347
2026-06-24T06:16:59,PjdDY7u4voaGDOof57jPF4xPcZqO2akZI9VvIc0KBahPzKyV-1zFEjkQogEtPl27Tn_vLqLHcaKVSw,gm,346
2026-06-24T06:16:59,Otu6w0Y7AIG4giv3JTuQQnaf_6EpAh97vZZNnwsOKfYdLTuMhwrszxhVV0UYcNwOvnANQ_4jxbn6LA,gm,344
2026-06-24T06:16:59,-xEEcVeSFjn_FbbI1kzUn8wygKAjZ1hS217mIN1qGGPzGQtIWLHq6PKTBzgbwkY4Bdo72SYe5aiNyw,gm,343
2026-06-24T06:16:59,LxRuccXjIsaxhE0cZTESJkgWu5VnkgQm02kjoVjecMDRf2xHInCJQOHGuPuq5IVnsBkArl1lgsq5VA,gm,343
2026-06-24T06:16:59,1Gksfam4cbeQCIo1bpGF4sRqV28zE3XpNZQ0wGSfNbTbOent9IYtjd8ieFZrpW3WrjIIoT7HmkSg_g,gm,343
2026-06-24T06:16:59,dSblmMEr9iAu2mlcSmCFKFSj5vyDEKCQmH5SGCyYzYj6SE3ulOi16IUNnQex0954IA_vg1xoHrgjnQ,gm,343
2026-06-24T06:16:59,wIV6Dku8aqLMGowNFzHRgh_8pSsUdFHNhyLKpTxwRLBgEqSUr3iTZbJqnHgrnsQ5k0LWYG7gmxsK-w,gm,342
2026-06-24T06:16:59,NXdSN9rvmssSfvLjkh1Gz9aN9rz5GXBrvIf6rRLV_KdmL2slXjlXJqMfh55-quvXmEOuyV7Dwl0MvA,gm,342
2026-06-24T06:16:59,hCDt2FFO5_PQ17GWH0XGrhST2bjNcInQKUIc1o6WRxOZhivOgeEpGSR_9HVpWoyDhhTgjejlZMvGmA,gm,342
2026-06-24T06:16:59,aiMGa5TT1Xq25BbZFPXw__-wWIReqtkh9mVcgJ8UHkxdy4ktVGSkukg2mZNVNVbZ5KiIQP1H914QMg,gm,341
2026-06-24T06:16:59,NsJY-oubGYWWoi4WUK8V1ZRmvwJ_-Un3g-OCFHMtbUynvu5k0qkV1dd6lpGIxunN4-OOisDkJb-dow,gm,340
2026-06-24T06:16:59,bz1Fdtc18Em8opycfAkXZNO168DKRHTr-cICeUlkeNjX3Ef42ioSMVlYXPt9mVJNwuT6hmRD-7KTYw,gm,340
2026-06-24T06:16:59,zX19I71Ay6E4hIAImE-lNNrI4WG8EpC_F3Vfr944Qu0obPaIDs0T8LyNgluUvYcCZxkQWCi8EmLZ6A,gm,340
2026-06-24T06:16:59,rPr7YWY0FCPaTtI0wXmzyeq1TANlwDVHr9n3oMRB8aSEiiWHCwt7fVNc315JCiJZwGkHeSF3F-hWDw,gm,340
2026-06-24T06:16:59,IOxaY-KBy2Nfp8lFoQ-CEkJ8uwVvLCpostioZd7ExqmB9SspzjFbq7znNIXW7dA_FXxxicCNd8hO4A,gm,339
2026-06-24T06:16:59,SJ_05wEZ93iN6b12M6RBXYEqAybl0JvOH5UwXezsjA73CCjCS-B6E1mFMavnWB4IVZAIljb0ZOEKvQ,gm,339
2026-06-24T06:16:59,-HaWZPGV1XRDg8HubHnLP1I6WVuYLNGf4-Clad6zVsOZMrS1TtUs-yz2GJr4RqL7hYLlTMo-kBZ9AQ,gm,339
2026-06-24T06:16:59,nfMZNgT13aXBa_UvW24-IKQphHduYtJS8TUHgE8M_x-fFM2hHrswGOxKDgYc4srAn9EQZEf6Qhftzw,gm,338
2026-06-24T06:16:59,zgyTJ7whhr7zkAW1rTdu6J2RjWyeWd-0CkGdM5rDrrnTCPlMah__lN0uuCWnPc5QQEOQW2DnKaPPoQ,gm,337
2026-06-24T06:16:59,SQwCJEZdhyfJGRiPtT4-3wF2Ae_84UPRADhIwzQEwdjZdp4ioyB7zkvq8JqPneUWC6kVdbeHnKgt1A,gm,336
2026-06-24T06:16:59,V5KoHcByxFGvmxMvwuIPZZxtZ-7tb9QoeiIMsHInO9k9H8cyata589r_W_EXpwm71yXoJH9tAbyjZQ,gm,336
2026-06-24T06:16:59,eiEv-yKp_e-bOgd-265VxdP9FPYAWLeE_hOpZw6HPS7LfTVXIZaAjiJK54QvN1KrlKwaoJqRpwereQ,gm,335
2026-06-24T06:16:59,ihxKLcfjrEP28duxJr3LdfbuojTHYrnlD9tasuP21LLiUD-8KVTmbj-ZVLA8Rh-EwftphrN8hFt6eg,gm,335
2026-06-24T06:16:59,z9hBh94erWalT6oL2sq0XG_b7QvOQ9eXReq_WKxdT28ip6OlcKy9oXJfnjIcxh10Y8rPw7iIVkHGjQ,gm,334
2026-06-24T06:16:59,XzXV72i7Ogg9xi-E68AciRbBotaijkjmwDz4FUreAwJMrGP0l22QpQY6dygKLgt4rxF-C7CccaFlrw,gm,334
2026-06-24T06:16:59,W57hvbnQWmcCMZTHUBpXCwnqy6iREhPBlY_7Fs9BYWvDp-YDKqFNUmuF1lL7DEQmcMAZZ_vxzlCBzg,gm,333
2026-06-24T06:16:59,NEhG4qp5O5e0T2MByeFap9M7VgyClDOjp8UbgM0aUMN7P_mRFqAW2qKRjdrRFdjFrBlb79TNFTN9AQ,gm,333
2026-06-24T06:16:59,dqICRrtEVD4DrzIq9JSZ2kzxqFPYa5Yx4YkoOLF8gW3vRjr0gcJtDOoM0nhqpw475NEBvqGAld0nug,gm,332
2026-06-24T06:16:59,I_UqDr5wB87ulj4L9JPx5XKLlzMu7RBps36v5fwJZUCjaYSCUmZa_kv_RCX2iYR36rt5PsS5kS4H8w,gm,332
2026-06-24T06:16:59,fb56M-cm-rBnx2yfBecjJrOpgK-W0klVr5EYyfDla_lJcA8mqvB01WhDboTpS56yft7eeQrQ8FLqwg,gm,331
2026-06-24T06:16:59,F-8yxr5qdSomV7J5AH3LG0wtG_dFVTOdz5EM3SB4JVsPmFHKgVPLLVan6Xm4jSf5z68NsF051k-j4w,gm,331
2026-06-24T06:16:59,wJhWq3bOj1l08gNpcPNeIpM74c5QTavMjO20K4rhtTE-Bvci2QZu1976jQbYFB5g_m1FQkCojOL3Gg,gm,328
2026-06-24T06:16:59,Jgqxx8-XMWBAyB1yuRA3I17FhyRPeH4lXrIt-TPUE8wh1geB8nXOZXY-UL6LYPr4mTX9gHgKslp1Uw,gm,328
2026-06-24T06:16:59,taqGyO6lR_QHK2SxdCKNbPNTZXcBk4bpE3VmL567xY9hwW-6Y6CzkhPVTN7kORuR5EXcuztx2zEEvw,gm,327
2026-06-24T06:16:59,vqP4TcECKCVUDhqj2uwUzFM4oLKuHcKOTil_3wLcq83ZLNI00TNdXZ1yvrSr9OjFOn9TrqcPqjnAHg,gm,327
2026-06-24T06:16:59,pb-NSj9c3G7jotmWKaslwcptRoKsoRzaUT7rV5Gwu-vF79sE4KbWUb4X-HiLXno4_Z_ngE4QF2-92g,gm,325
